file,resp_json,data_found,reason,dossier_id,submission_no,date,product_name,medicinal_ingredients,reason_for_submission,species,drug_identification_number_route_form_strength,canadian_reference_product,manufacturer_name,manufacturer_street,manufacturer_city,manufacturer_province,manufacturer_country,manufacturer_postal_code,authorizing_official_name,authorizing_official_title,authorizing_official_division,authorizing_official_directorate
https://pdf.hres.ca/noc_pm/0000043303.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""283128"",
  ""submission_no"": ""283128"",
  ""manufacturer"": {
    ""name"": ""10445517 Canada Inc / North Pharmaceuticals / DAC Pharmaceuticals"",
    ""street"": ""3030 Le Carrefour, Suite 903"",
    ""city"": ""Laval"",
    ""province"": ""Quebec"",
    ""country"": ""Canada"",
    ""postal_code"": ""H7T 2P5""
  },
  ""date"": ""April 19, 2024"",
  ""product_name"": ""CIPROFLOXACIN"",
  ""medicinal_ingredients"": ""Ciprofloxacin supplied as Ciprofloxacin Hydrochloride / Ciprofloxacine sous forme de chlorhydrate de ciprofloxacine"",
  ""reason_for_submission"": ""Administrative: Licensing Agreement Between Two Manufacturers / Administratif: Accord de licence entre deux fabricants"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""02547139, oral / orale, tablet / comprimé, 250 mg; 02547147, oral / orale, tablet / comprimé, 500 mg; 02547155, oral / orale, tablet / comprimé, 750 mg"",
  ""canadian_reference_product"": ""ZITHROMAX, Pfizer Canada Inc., Canada"",
  ""authorizing_official"": {
    ""name"": ""Karen Reynolds"",
    ""title"": ""Director General – Directrice générale"",
    ""division"": ""Pharmaceutical Drugs Directorate – Direction des médicaments pharmaceutiques""
  }
}",TRUE,NA,283128,283128,"April 19, 2024",CIPROFLOXACIN,Ciprofloxacin supplied as Ciprofloxacin Hydrochloride / Ciprofloxacine sous forme de chlorhydrate de ciprofloxacine,Administrative: Licensing Agreement Between Two Manufacturers / Administratif: Accord de licence entre deux fabricants,,"02547139, oral / orale, tablet / comprimé, 250 mg; 02547147, oral / orale, tablet / comprimé, 500 mg; 02547155, oral / orale, tablet / comprimé, 750 mg","ZITHROMAX, Pfizer Canada Inc., Canada",10445517 Canada Inc / North Pharmaceuticals / DAC Pharmaceuticals,"3030 Le Carrefour, Suite 903",Laval,Quebec,Canada,H7T 2P5,Karen Reynolds,Director General – Directrice générale,Pharmaceutical Drugs Directorate – Direction des médicaments pharmaceutiques,NA
https://pdf.hres.ca/noc_pm/0000043320.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""HC6-024-e227269"",
  ""submission_no"": ""281575"",
  ""manufacturer"": {
    ""name"": ""Janssen Inc."",
    ""street"": ""19 Green Belt Drive"",
    ""city"": ""Toronto"",
    ""province"": ""Ontario"",
    ""country"": ""Canada"",
    ""postal_code"": ""M3C 1L9""
  },
  ""date"": ""April 26, 2024"",
  ""product_name"": ""OPSYNVI"",
  ""medicinal_ingredients"": ""Macitentan, Tadalafil"",
  ""reason_for_submission"": ""Safety updates to the Product Monograph, Updates to the package insert"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""N/A, Oral/Orale, Tablet/Comprimé, 10 mg / 40 mg"",
  ""canadian_reference_product"": """",
  ""authorizing_official"": {
    ""name"": ""Karen Reynolds"",
    ""title"": ""Director General / Directrice générale"",
    ""division"": ""Pharmaceutical Drugs Directorate / Direction des médicaments pharmaceutiques"",
    ""directorate"": """"
  }
}",TRUE,NA,HC6-024-e227269,281575,"April 26, 2024",OPSYNVI,"Macitentan, Tadalafil","Safety updates to the Product Monograph, Updates to the package insert",,"N/A, Oral/Orale, Tablet/Comprimé, 10 mg / 40 mg",,Janssen Inc.,19 Green Belt Drive,Toronto,Ontario,Canada,M3C 1L9,Karen Reynolds,Director General / Directrice générale,Pharmaceutical Drugs Directorate / Direction des médicaments pharmaceutiques,
https://pdf.hres.ca/noc_pm/0000043614.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""e272462"",
  ""submission_no"": ""272462"",
  ""manufacturer"": {
    ""name"": ""JAMP Pharma Corporation"",
    ""street"": ""1310 rue Nobel"",
    ""city"": ""Boucherville"",
    ""province"": ""QC"",
    ""country"": ""Canada"",
    ""postal_code"": ""J4B 5H3""
  },
  ""date"": ""May 28, 2024"",
  ""product_name"": ""JAMP FLUCONAZOLE 150 MG"",
  ""medicinal_ingredients"": ""Fluconazole"",
  ""reason_for_submission"": ""This is to notify you that the above abbreviated new drug submission complies with the requirements of sections C.08.002.1 and C.08.005.1 of the Food and Drug Regulations. Pursuant to section C.08.004 of the Food and Drug Regulations, this Notice of Compliance is issued."",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""02547864, Oral, Capsule, 150 mg"",
  ""canadian_reference_product"": ""Diflucan One, Pfizer Canada ULC, Canada"",
  ""authorizing_official"": {
    ""name"": ""Stephen Norman"",
    ""title"": ""Director General / Directeur général"",
    ""division"": ""Natural and Non-prescription Health Products Directorate / Direction des produits de santé naturels et sans ordonnance""
  }
}",TRUE,NA,e272462,272462,"May 28, 2024",JAMP FLUCONAZOLE 150 MG,Fluconazole,"This is to notify you that the above abbreviated new drug submission complies with the requirements of sections C.08.002.1 and C.08.005.1 of the Food and Drug Regulations. Pursuant to section C.08.004 of the Food and Drug Regulations, this Notice of Compliance is issued.",,"02547864, Oral, Capsule, 150 mg","Diflucan One, Pfizer Canada ULC, Canada",JAMP Pharma Corporation,1310 rue Nobel,Boucherville,QC,Canada,J4B 5H3,Stephen Norman,Director General / Directeur général,Natural and Non-prescription Health Products Directorate / Direction des produits de santé naturels et sans ordonnance,NA
https://pdf.hres.ca/noc_pm/0000043659.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""HC6-024-e257296"",
  ""submission_no"": ""265912"",
  ""manufacturer"": {
    ""name"": ""Sandoz Canada Inc."",
    ""street"": ""110 rue de Lauzon"",
    ""city"": ""Boucherville"",
    ""province"": ""Québec"",
    ""country"": ""Canada"",
    ""postal_code"": ""J4B 1E6""
  },
  ""date"": ""June 3, 2024"",
  ""product_name"": ""SANDOZ LISDEXAMFETAMINE CAPSULES"",
  ""medicinal_ingredients"": ""Lisdexamfetamine Dimesylate / Dimésylate de lisdexamfétamine"",
  ""reason_for_submission"": ""This is to notify you that the above abbreviated new drug submission complies with the requirements of sections C.08.002.1 and C.08.005.1 of the Food and Drug Regulations. Pursuant to section C.08.004 of the Food and Drug Regulations, this Notice of Compliance is issued."",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": [
    ""02546248, Oral / Orale, Capsule / Capsule, 10 mg"",
    ""02546256, Oral / Orale, Capsule / Capsule, 20 mg"",
    ""02546264, Oral / Orale, Capsule / Capsule, 30 mg"",
    ""02546272, Oral / Orale, Capsule / Capsule, 40 mg"",
    ""02546280, Oral / Orale, Capsule / Capsule, 50 mg"",
    ""02546299, Oral / Orale, Capsule / Capsule, 60 mg"",
    ""02546302, Oral / Orale, Capsule / Capsule, 70 mg""
  ],
  ""canadian_reference_product"": ""VYVANSE, Takeda Canada Inc., Canada"",
  ""authorizing_official"": {
    ""name"": ""Karen Reynolds"",
    ""title"": ""Director General / Directrice générale"",
    ""division"": ""Pharmaceutical Drugs Directorate / Direction des médicaments pharmaceutiques""
  }
}",TRUE,NA,HC6-024-e257296,265912,"June 3, 2024",SANDOZ LISDEXAMFETAMINE CAPSULES,Lisdexamfetamine Dimesylate / Dimésylate de lisdexamfétamine,"This is to notify you that the above abbreviated new drug submission complies with the requirements of sections C.08.002.1 and C.08.005.1 of the Food and Drug Regulations. Pursuant to section C.08.004 of the Food and Drug Regulations, this Notice of Compliance is issued.",,"02546248, Oral / Orale, Capsule / Capsule, 10 mg | 02546256, Oral / Orale, Capsule / Capsule, 20 mg | 02546264, Oral / Orale, Capsule / Capsule, 30 mg | 02546272, Oral / Orale, Capsule / Capsule, 40 mg | 02546280, Oral / Orale, Capsule / Capsule, 50 mg | 02546299, Oral / Orale, Capsule / Capsule, 60 mg | 02546302, Oral / Orale, Capsule / Capsule, 70 mg","VYVANSE, Takeda Canada Inc., Canada",Sandoz Canada Inc.,110 rue de Lauzon,Boucherville,Québec,Canada,J4B 1E6,Karen Reynolds,Director General / Directrice générale,Pharmaceutical Drugs Directorate / Direction des médicaments pharmaceutiques,NA
https://pdf.hres.ca/noc_pm/0000043821.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""282933"",
  ""submission_no"": ""282933"",
  ""manufacturer"": {
    ""name"": ""Gilead Sciences Canada Inc."",
    ""street"": ""6925 Century Avenue, Suite 400"",
    ""city"": ""Mississauga"",
    ""province"": ""ON"",
    ""country"": """",
    ""postal_code"": ""L5N 7K2""
  },
  ""date"": ""June 17, 2024"",
  ""product_name"": ""Tecartus"",
  ""medicinal_ingredients"": ""brexucabtagene autoleucel / brexucabtagène autoleucel"",
  ""reason_for_submission"": ""Update to the Product Monograph / Mise à jour de la monographie de produit"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""N/A, IV, SUS, 1 × 10^6 chimeric antigen receptor (CAR)-positive viable T cells per kg body weight with a maximum of 1 × 10^8 CAR-positive viable T cells / N/A, IV, SUS, 2 × 10^6 chimeric antigen receptor (CAR)-positive viable T cells per kg body weight with a maximum of 2 × 10^6 CAR-positive viable T cells"",
  ""canadian_reference_product"": """",
  ""authorizing_official"": {
    ""name"": ""Co Pham"",
    ""title"": ""Director General / Directrice générale"",
    ""division"": ""Biologic and Radiopharmaceutical Drugs Directorate / Direction des médicaments biologiques et radiopharmaceutiques"",
    ""directorate"": """"
  }
}",TRUE,NA,282933,282933,"June 17, 2024",Tecartus,brexucabtagene autoleucel / brexucabtagène autoleucel,Update to the Product Monograph / Mise à jour de la monographie de produit,,"N/A, IV, SUS, 1 × 10^6 chimeric antigen receptor (CAR)-positive viable T cells per kg body weight with a maximum of 1 × 10^8 CAR-positive viable T cells / N/A, IV, SUS, 2 × 10^6 chimeric antigen receptor (CAR)-positive viable T cells per kg body weight with a maximum of 2 × 10^6 CAR-positive viable T cells",,Gilead Sciences Canada Inc.,"6925 Century Avenue, Suite 400",Mississauga,ON,,L5N 7K2,Co Pham,Director General / Directrice générale,Biologic and Radiopharmaceutical Drugs Directorate / Direction des médicaments biologiques et radiopharmaceutiques,
https://pdf.hres.ca/noc_pm/0000043843.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""285994"",
  ""submission_no"": ""285994"",
  ""manufacturer"": {
    ""name"": ""Mantra Pharma Inc."",
    ""street"": ""1000 rue Du Lux, Suite 201"",
    ""city"": ""Brossard"",
    ""province"": ""Quebec"",
    ""country"": ""Canada"",
    ""postal_code"": ""J4Y 0E3""
  },
  ""date"": ""June 20, 2024"",
  ""product_name"": ""M-RIZATRIPTAN ODT"",
  ""medicinal_ingredients"": ""Rizatriptan supplied as Rizatriptan Benzoate / sous forme de benzoate de rizatriptan"",
  ""reason_for_submission"": ""Administrative: Licensing Agreement between two manufacturers / Administratif: Accord de licence entre deux fabricants"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""02548801, oral / orale, tablet (orally disintegrating) / comprimé (à désintégration orale), 5 mg; 02548828, oral / orale, tablet (orally disintegrating) / comprimé (à désintégration orale), 10 mg"",
  ""canadian_reference_product"": ""Maxalt Smelt, Merck Sharp & Dohme BV, Netherlands"",
  ""authorizing_official"": {
    ""name"": ""Karen Reynolds"",
    ""title"": ""Director General – Directrice générale"",
    ""division"": ""Pharmaceutical Drugs Directorate – Direction des médicaments pharmaceutiques""
  }
}",TRUE,NA,285994,285994,"June 20, 2024",M-RIZATRIPTAN ODT,Rizatriptan supplied as Rizatriptan Benzoate / sous forme de benzoate de rizatriptan,Administrative: Licensing Agreement between two manufacturers / Administratif: Accord de licence entre deux fabricants,,"02548801, oral / orale, tablet (orally disintegrating) / comprimé (à désintégration orale), 5 mg; 02548828, oral / orale, tablet (orally disintegrating) / comprimé (à désintégration orale), 10 mg","Maxalt Smelt, Merck Sharp & Dohme BV, Netherlands",Mantra Pharma Inc.,"1000 rue Du Lux, Suite 201",Brossard,Quebec,Canada,J4Y 0E3,Karen Reynolds,Director General – Directrice générale,Pharmaceutical Drugs Directorate – Direction des médicaments pharmaceutiques,NA
https://pdf.hres.ca/noc_pm/0000043854.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""HC6-024-e275519"",
  ""submission_no"": ""281421"",
  ""manufacturer"": {
    ""name"": ""Accord Healthcare Inc."",
    ""street"": ""3535 Boulevard St. Charles, Suite 704"",
    ""city"": ""Kirkland"",
    ""province"": ""Québec"",
    ""country"": ""Canada"",
    ""postal_code"": ""H9H 5B9""
  },
  ""date"": ""June 25, 2024"",
  ""product_name"": ""ACH-PROGESTERONE"",
  ""medicinal_ingredients"": ""Progesterone / Progestérone"",
  ""reason_for_submission"": ""This is to notify you that the above abbreviated new drug submission complies with the requirements of sections C.08.002.1 and C.08.005.1 of the Food and Drug Regulations."",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""02549158, Oral / Orale, Capsule / Capsule, 100 mg"",
  ""canadian_reference_product"": ""PROMETRIUM, Organon Canada Inc., Canada"",
  ""authorizing_official"": {
    ""name"": ""Chris Rose for Karen Reynolds"",
    ""title"": ""Director General / Directrice générale"",
    ""division"": ""Pharmaceutical Drugs Directorate / Direction des médicaments pharmaceutiques""
  }
}",TRUE,NA,HC6-024-e275519,281421,"June 25, 2024",ACH-PROGESTERONE,Progesterone / Progestérone,This is to notify you that the above abbreviated new drug submission complies with the requirements of sections C.08.002.1 and C.08.005.1 of the Food and Drug Regulations.,,"02549158, Oral / Orale, Capsule / Capsule, 100 mg","PROMETRIUM, Organon Canada Inc., Canada",Accord Healthcare Inc.,"3535 Boulevard St. Charles, Suite 704",Kirkland,Québec,Canada,H9H 5B9,Chris Rose for Karen Reynolds,Director General / Directrice générale,Pharmaceutical Drugs Directorate / Direction des médicaments pharmaceutiques,NA
https://pdf.hres.ca/noc_pm/0000043959.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""HC6-024-e127236"",
  ""submission_no"": ""282415"",
  ""manufacturer"": {
    ""name"": ""Sandoz Canada Inc."",
    ""street"": ""110 rue de Lauzon"",
    ""city"": ""Boucherville"",
    ""province"": ""Québec"",
    ""country"": ""Canada"",
    ""postal_code"": ""J4B 1E6""
  },
  ""date"": ""July 5, 2024"",
  ""product_name"": ""ARGATROBAN"",
  ""medicinal_ingredients"": ""Argatroban"",
  ""reason_for_submission"": ""Product Monograph reformatted to the Master Template / Reformatage de la monographie de produit vers le modèle principal\nAddition of new strength: 1 mg/mL / Ajout de nouvelle concentration: 1 mg/mL\nAddition of a manufacturing site and/or manufacturer involving production of the drug substance / Ajout d'un site de fabrication ou d'un fabricant impliquant la fabrication de la substance médicamenteuse\nChange in the composition of a dosage form / Changement apporté à la composition de la forme pharmaceutique\nAddition of a drug product manufacturing site and/or manufacturer involving production / Ajout d'un site de fabrication ou d'un fabricant pour le produit médicamenteux impliquant la production\nAddition of a drug product manufacturing site and/or manufacturer involving testing / Ajout d'un site de fabrication ou d'un fabricant pour le produit médicamenteux impliquant les essais\nAddition of a primary container closure system / Ajout d'un dispositif de fermeture de l'emballage immédiat\nNew package insert / Nouvel encart\nUpdate to Patient Medication Information / Mise à jour des renseignements sur le médicament pour le patient\nUpdate to package insert / Mise à jour de l'encart"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""02548968, Intravenous/Intraveineuse, Solution, 1 mg / mL\nN/A, Intravenous/Intraveineuse, Solution, 100 mg / mL"",
  ""canadian_reference_product"": """",
  ""authorizing_official"": {}
}",TRUE,NA,HC6-024-e127236,282415,"July 5, 2024",ARGATROBAN,Argatroban,"Product Monograph reformatted to the Master Template / Reformatage de la monographie de produit vers le modèle principal
Addition of new strength: 1 mg/mL / Ajout de nouvelle concentration: 1 mg/mL
Addition of a manufacturing site and/or manufacturer involving production of the drug substance / Ajout d'un site de fabrication ou d'un fabricant impliquant la fabrication de la substance médicamenteuse
Change in the composition of a dosage form / Changement apporté à la composition de la forme pharmaceutique
Addition of a drug product manufacturing site and/or manufacturer involving production / Ajout d'un site de fabrication ou d'un fabricant pour le produit médicamenteux impliquant la production
Addition of a drug product manufacturing site and/or manufacturer involving testing / Ajout d'un site de fabrication ou d'un fabricant pour le produit médicamenteux impliquant les essais
Addition of a primary container closure system / Ajout d'un dispositif de fermeture de l'emballage immédiat
New package insert / Nouvel encart
Update to Patient Medication Information / Mise à jour des renseignements sur le médicament pour le patient
Update to package insert / Mise à jour de l'encart",,"02548968, Intravenous/Intraveineuse, Solution, 1 mg / mL
N/A, Intravenous/Intraveineuse, Solution, 100 mg / mL",,Sandoz Canada Inc.,110 rue de Lauzon,Boucherville,Québec,Canada,J4B 1E6,NA,NA,NA,NA
https://pdf.hres.ca/noc_pm/0000043965.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""e286201"",
  ""submission_no"": ""286201"",
  ""manufacturer"": {
    ""name"": ""Mantra Pharma Inc."",
    ""street"": ""1000 rue Du Lux, Suite 201"",
    ""city"": ""Brossard"",
    ""province"": ""Quebec"",
    ""country"": ""Canada"",
    ""postal_code"": ""J4Y 0E3""
  },
  ""date"": ""July 5, 2024"",
  ""product_name"": ""M-FEBUXOSTAT"",
  ""medicinal_ingredients"": ""Febuxostat supplied as Febuxostat Hemihydrate / Fébuxostat sous forme de hémihydrate de fébuxostat"",
  ""reason_for_submission"": ""Administrative: Licensing Agreement between two manufacturers / Administratif: Accord de licence entre deux fabricants"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""02549425, oral / orale, tablet / comprimé, 80 mg"",
  ""canadian_reference_product"": ""Uloric, Takeda Canada Inc., Canada"",
  ""authorizing_official"": {
    ""name"": ""Karen Reynolds"",
    ""title"": ""Director General – Directrice générale"",
    ""division"": ""Pharmaceutical Drugs Directorate – Direction des médicaments pharmaceutiques"",
    ""directorate"": """"
  }
}",TRUE,NA,e286201,286201,"July 5, 2024",M-FEBUXOSTAT,Febuxostat supplied as Febuxostat Hemihydrate / Fébuxostat sous forme de hémihydrate de fébuxostat,Administrative: Licensing Agreement between two manufacturers / Administratif: Accord de licence entre deux fabricants,,"02549425, oral / orale, tablet / comprimé, 80 mg","Uloric, Takeda Canada Inc., Canada",Mantra Pharma Inc.,"1000 rue Du Lux, Suite 201",Brossard,Quebec,Canada,J4Y 0E3,Karen Reynolds,Director General – Directrice générale,Pharmaceutical Drugs Directorate – Direction des médicaments pharmaceutiques,
https://pdf.hres.ca/noc_pm/0000044195.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""HC6-024-e251588"",
  ""submission_no"": ""283876"",
  ""manufacturer"": {
    ""name"": ""Novartis Pharmaceuticals Canada Inc."",
    ""street"": ""Suite 100 – 700 Saint-Hubert Street"",
    ""city"": ""Montréal"",
    ""province"": ""Québec"",
    ""country"": ""Canada"",
    ""postal_code"": ""H2Y 0C1""
  },
  ""date"": ""July 29, 2024"",
  ""product_name"": ""TABRECTA"",
  ""medicinal_ingredients"": ""Capmatinib (supplied as capmatinib hydrochloride / sous forme de chlorhydrate de capmatinib)"",
  ""reason_for_submission"": ""Addition of a manufacturing site and/or manufacturer involving production of the drug substance / Ajout d'un site de fabrication ou d'un fabricant impliquant la fabrication de la substance médicamenteuse. Change in the manufacturing process for the drug substance / Changement apporté au procédé de fabrication de la substance médicamenteuse. Change in the specification for the drug product / Changement apporté aux spécifications du produit médicamenteux."",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""N/A, Oral/Orale, Tablet/Comprimé, 150 mg; N/A, Oral/Orale, Tablet/Comprimé, 200 mg"",
  ""canadian_reference_product"": """",
  ""authorizing_official"": {
    ""name"": ""Karen Reynolds"",
    ""title"": ""Director General / Directrice générale"",
    ""division"": ""Pharmaceutical Drugs Directorate / Direction des médicaments pharmaceutiques""
  }
}",TRUE,NA,HC6-024-e251588,283876,"July 29, 2024",TABRECTA,Capmatinib (supplied as capmatinib hydrochloride / sous forme de chlorhydrate de capmatinib),Addition of a manufacturing site and/or manufacturer involving production of the drug substance / Ajout d'un site de fabrication ou d'un fabricant impliquant la fabrication de la substance médicamenteuse. Change in the manufacturing process for the drug substance / Changement apporté au procédé de fabrication de la substance médicamenteuse. Change in the specification for the drug product / Changement apporté aux spécifications du produit médicamenteux.,,"N/A, Oral/Orale, Tablet/Comprimé, 150 mg; N/A, Oral/Orale, Tablet/Comprimé, 200 mg",,Novartis Pharmaceuticals Canada Inc.,Suite 100 – 700 Saint-Hubert Street,Montréal,Québec,Canada,H2Y 0C1,Karen Reynolds,Director General / Directrice générale,Pharmaceutical Drugs Directorate / Direction des médicaments pharmaceutiques,NA
https://pdf.hres.ca/noc_pm/0000044412.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""v286927"",
  ""submission_no"": ""286927"",
  ""manufacturer"": {
    ""name"": ""BIMEDA-MTC ANIMAL HEALTH INC"",
    ""street"": ""420 Beaverdale Rd"",
    ""city"": ""Cambridge"",
    ""province"": ""ON"",
    ""country"": """",
    ""postal_code"": ""N3C 2W4""
  },
  ""date"": ""August 26, 2024"",
  ""product_name"": ""SOLMECTIN INJECTION FOR CATTLE AND SWINE"",
  ""medicinal_ingredients"": ""Ivermectin / Ivermectin"",
  ""reason_for_submission"": ""Administrative - Additional Product Name / Administratif - Nom complémentaire de produit"",
  ""species"": ""Cattle, Swine / Bovins, Porcs"",
  ""drug_identification_number_route_form_strength"": ""02551179, Subcutaneous, Solution, 10 mg/mL"",
  ""canadian_reference_product"": ""IVOMEC (DIN 00630470, Merial Canada Inc.)"",
  ""authorizing_official"": {
    ""name"": ""Marilena Bassi"",
    ""title"": ""Director General / Directrice générale"",
    ""division"": ""Veterinary Drugs Directorate / Direction des médicaments vétérinaires"",
    ""directorate"": """"
  }
}",TRUE,NA,v286927,286927,"August 26, 2024",SOLMECTIN INJECTION FOR CATTLE AND SWINE,Ivermectin / Ivermectin,Administrative - Additional Product Name / Administratif - Nom complémentaire de produit,"Cattle, Swine / Bovins, Porcs","02551179, Subcutaneous, Solution, 10 mg/mL","IVOMEC (DIN 00630470, Merial Canada Inc.)",BIMEDA-MTC ANIMAL HEALTH INC,420 Beaverdale Rd,Cambridge,ON,,N3C 2W4,Marilena Bassi,Director General / Directrice générale,Veterinary Drugs Directorate / Direction des médicaments vétérinaires,
https://pdf.hres.ca/noc_pm/0000044440.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""e269453"",
  ""submission_no"": ""288891"",
  ""manufacturer"": {
    ""name"": ""Eugia Pharma Inc."",
    ""street"": ""3700 Steeles Avenue West, Suite 402"",
    ""city"": ""Woodbridge"",
    ""province"": ""Ontario"",
    ""country"": ""Canada"",
    ""postal_code"": ""L4L 8K8""
  },
  ""date"": ""August 27, 2024"",
  ""product_name"": ""HYDRALAZINE HYDROCHLORIDE INJECTION, USP / CHLORHYDRATE D'HYDRALAZINE INJECTION, USP"",
  ""medicinal_ingredients"": ""Hydralazine Hydrochloride / Chlorhydrate d'hydralazine"",
  ""reason_for_submission"": ""Administrative: Update to labelling (to match Licensor) / Administratif: Mise à jour de l'étiquetage (pour correspondre au concédant)"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""N/A, intravenous / intraveineuse, solution, 20 mg/mL"",
  ""canadian_reference_product"": ""Apresoline, SteriMax Inc., Canada"",
  ""authorizing_official"": {
    ""name"": ""Mandy Collier"",
    ""title"": ""Director General – Directrice générale"",
    ""division"": ""Pharmaceutical Drugs Directorate – Direction des médicaments pharmaceutiques""
  }
}",TRUE,NA,e269453,288891,"August 27, 2024","HYDRALAZINE HYDROCHLORIDE INJECTION, USP / CHLORHYDRATE D'HYDRALAZINE INJECTION, USP",Hydralazine Hydrochloride / Chlorhydrate d'hydralazine,Administrative: Update to labelling (to match Licensor) / Administratif: Mise à jour de l'étiquetage (pour correspondre au concédant),,"N/A, intravenous / intraveineuse, solution, 20 mg/mL","Apresoline, SteriMax Inc., Canada",Eugia Pharma Inc.,"3700 Steeles Avenue West, Suite 402",Woodbridge,Ontario,Canada,L4L 8K8,Mandy Collier,Director General – Directrice générale,Pharmaceutical Drugs Directorate – Direction des médicaments pharmaceutiques,NA
https://pdf.hres.ca/noc_pm/0000044452.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""262990"",
  ""submission_no"": ""262990"",
  ""manufacturer"": {
    ""name"": ""Lupin Pharma Canada Limited"",
    ""street"": ""550-1111 Rue St-Charles Ouest"",
    ""city"": ""Longueuil"",
    ""province"": ""Quebec"",
    ""country"": ""Canada"",
    ""postal_code"": ""J4K 5G4""
  },
  ""date"": ""August 16, 2024"",
  ""product_name"": ""Armlupeg"",
  ""medicinal_ingredients"": ""Pegfilgrastim"",
  ""reason_for_submission"": ""Armlupeg (pegfilgrastim) is indicated to decrease the incidence of infection, as manifested by febrile neutropenia, in patients with non-myeloid malignancies receiving myelosuppressive anti-neoplastic drugs."",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""02550857, SC, SOL, 6 mg / 0.6 mL (10mg/mL)"",
  ""canadian_reference_product"": ""Neulasta (pegfilgrastim)"",
  ""authorizing_official"": {
    ""name"": ""Sophie Sommerer"",
    ""title"": ""Director General / Directrice générale"",
    ""division"": ""Biologic and Radiopharmaceutical Drugs Directorate / Direction des médicaments biologiques et radiopharmaceutiques""
  }
}",TRUE,NA,262990,262990,"August 16, 2024",Armlupeg,Pegfilgrastim,"Armlupeg (pegfilgrastim) is indicated to decrease the incidence of infection, as manifested by febrile neutropenia, in patients with non-myeloid malignancies receiving myelosuppressive anti-neoplastic drugs.",,"02550857, SC, SOL, 6 mg / 0.6 mL (10mg/mL)",Neulasta (pegfilgrastim),Lupin Pharma Canada Limited,550-1111 Rue St-Charles Ouest,Longueuil,Quebec,Canada,J4K 5G4,Sophie Sommerer,Director General / Directrice générale,Biologic and Radiopharmaceutical Drugs Directorate / Direction des médicaments biologiques et radiopharmaceutiques,NA
https://pdf.hres.ca/noc_pm/0000044552.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""HC6-024-e261716"",
  ""submission_no"": ""283462"",
  ""manufacturer"": {
    ""name"": ""Auro Pharma Inc."",
    ""street"": ""3700 Steeles Avenue West, Suite 402"",
    ""city"": ""Woodbridge"",
    ""province"": ""Ontario"",
    ""country"": ""Canada"",
    ""postal_code"": ""L4L 8K8""
  },
  ""date"": ""September 10, 2024"",
  ""product_name"": ""AURO-BRIVARACETAM"",
  ""medicinal_ingredients"": ""Brivaracetam / Brivaracétam"",
  ""reason_for_submission"": ""Updates to the Product Monograph / Mise à jour de la monographie de produit"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""N/A, Oral / Orale, Tablet / Comprimé, 50 mg; N/A, Oral / Orale, Tablet / Comprimé, 100 mg"",
  ""canadian_reference_product"": ""BRIVLERA, UCB Canada Inc., Canada"",
  ""authorizing_official"": {
    ""name"": ""Karen Reynolds"",
    ""title"": ""Director General / Directrice générale"",
    ""division"": ""Pharmaceutical Drugs Directorate / Direction des médicaments pharmaceutiques""
  }
}",TRUE,NA,HC6-024-e261716,283462,"September 10, 2024",AURO-BRIVARACETAM,Brivaracetam / Brivaracétam,Updates to the Product Monograph / Mise à jour de la monographie de produit,,"N/A, Oral / Orale, Tablet / Comprimé, 50 mg; N/A, Oral / Orale, Tablet / Comprimé, 100 mg","BRIVLERA, UCB Canada Inc., Canada",Auro Pharma Inc.,"3700 Steeles Avenue West, Suite 402",Woodbridge,Ontario,Canada,L4L 8K8,Karen Reynolds,Director General / Directrice générale,Pharmaceutical Drugs Directorate / Direction des médicaments pharmaceutiques,NA
